wrds_filing_id,issuer_id,issuer_name,issuer_trading_symbol,issuer_sic,filing_date,acceptance_date,publication_date,document_10b5one_flag,reporting_owner_id,reporting_owner_name,is_director,is_officer,officer_title,is_other,other_text,is_ten_percent_owner,trans_date,trans_acquired_disposed_code,trans_code,trans_price_per_share,trans_shares,direct_or_indirect_ownership,equity_swap_involved,trans_form_type,shares_owned_following_trans,value_owned_following_trans,transaction_10b5one_flag
0001437749-23-025057,0001408534,"FIRST GUARANTY BANCSHARES, INC.",FGBI,6035,2023-09-01,2023-09-01,2023-09-01,0,0001409022,SMITH EDGAR R. III,1,0,,0,,0,,,,,,I,0,,766733,,0
0001437749-23-025057,0001408534,"FIRST GUARANTY BANCSHARES, INC.",FGBI,6035,2023-09-01,2023-09-01,2023-09-01,0,0001409022,SMITH EDGAR R. III,1,0,,0,,0,,,,,,I,0,,6300,,0
0001437749-23-025057,0001408534,"FIRST GUARANTY BANCSHARES, INC.",FGBI,6035,2023-09-01,2023-09-01,2023-09-01,0,0001409022,SMITH EDGAR R. III,1,0,,0,,0,,,,,,I,0,,78227,,0
0001437749-23-025057,0001408534,"FIRST GUARANTY BANCSHARES, INC.",FGBI,6035,2023-09-01,2023-09-01,2023-09-01,0,0001409022,SMITH EDGAR R. III,1,0,,0,,0,,,,,,I,0,,1062817,,
0001437749-23-025058,0000896156,ETHAN ALLEN INTERIORS INC,ETD,2511,2023-09-01,2023-09-01,2023-09-01,0,0001217614,KATHWARI M FAROOQ,1,1,"Chairman, President & CEO",0,,1,2023-08-31,A,M,31,81250,D,0,4,1844953,,0
0001437749-23-025058,0000896156,ETHAN ALLEN INTERIORS INC,ETD,2511,2023-09-01,2023-09-01,2023-09-01,0,0001217614,KATHWARI M FAROOQ,1,1,"Chairman, President & CEO",0,,1,2023-08-31,D,F,31,59760,D,0,4,1785193,,0
0001437749-23-025058,0000896156,ETHAN ALLEN INTERIORS INC,ETD,2511,2023-09-01,2023-09-01,2023-09-01,0,0001217614,KATHWARI M FAROOQ,1,1,"Chairman, President & CEO",0,,1,,,,,,I,0,,15364,,
0001437749-23-025058,0000896156,ETHAN ALLEN INTERIORS INC,ETD,2511,2023-09-01,2023-09-01,2023-09-01,0,0001217614,KATHWARI M FAROOQ,1,1,"Chairman, President & CEO",0,,1,,,,,,I,0,,8565,,
0001437749-23-025058,0000896156,ETHAN ALLEN INTERIORS INC,ETD,2511,2023-09-01,2023-09-01,2023-09-01,0,0001217614,KATHWARI M FAROOQ,1,1,"Chairman, President & CEO",0,,1,,,,,,I,0,,100000,,
0001437749-23-025074,0001474735,GENERAC HOLDINGS INC.,GNRC,3621,2023-09-01,2023-09-01,2023-09-01,1,0001806673,KANURU RAJENDRA KUMAR,0,1,"EVP, GC, Corp. Secretary",0,,0,2023-09-01,D,S,120,250,D,0,4,16118,,1
0001437749-23-025075,0001474735,GENERAC HOLDINGS INC.,GNRC,3621,2023-09-01,2023-09-01,2023-09-01,1,0001483001,JAGDFELD AARON,1,1,Chief Executive Officer,0,,0,2023-09-01,D,S,120,5000,D,0,4,602690,,1
0001437749-23-025076,0001474735,GENERAC HOLDINGS INC.,GNRC,3621,2023-09-01,2023-09-01,2023-09-01,0,0001338627,TAFFE NORMAN P,0,1,President Energy Technology,0,,0,2023-09-01,A,A,0,8364,D,0,4,12712,,
0001437749-23-025079,0001378590,"BRIDGELINE DIGITAL, INC.",BLIN,7372,2023-09-01,2023-09-01,2023-09-01,0,0001651542,KAHN ROGER E.,1,1,President and CEO,0,,1,2023-08-30,A,P,1,5660,D,0,4,913370,,0
0001437749-23-025079,0001378590,"BRIDGELINE DIGITAL, INC.",BLIN,7372,2023-09-01,2023-09-01,2023-09-01,0,0001651542,KAHN ROGER E.,1,1,President and CEO,0,,1,2023-08-31,A,P,1,3838,D,0,4,917208,,0
0001437749-23-025079,0001378590,"BRIDGELINE DIGITAL, INC.",BLIN,7372,2023-09-01,2023-09-01,2023-09-01,0,0001651542,KAHN ROGER E.,1,1,President and CEO,0,,1,2023-09-01,A,P,1,3100,D,0,4,920308,,0
0001437749-23-025079,0001378590,"BRIDGELINE DIGITAL, INC.",BLIN,7372,2023-09-01,2023-09-01,2023-09-01,0,0001651542,KAHN ROGER E.,1,1,President and CEO,0,,1,,,,,,I,0,,545,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,2780,I,0,4,106759,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,2780,I,0,4,106759,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,926,I,0,4,66854,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,926,I,0,4,66854,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,926,I,0,4,66879,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-30,D,S,20,926,I,0,4,66879,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,4372,I,0,4,102387,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,4372,I,0,4,102387,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,1457,I,0,4,65397,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,1457,I,0,4,65397,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,1457,I,0,4,65422,,0
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,2023-08-31,D,S,20,1457,I,0,4,65422,,1
0001447362-23-000132,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,0,0001236397,BRADBURY DANIEL,1,0,,0,,0,,,,,,D,0,,4655,,
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,1622,D,0,4,119905,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,1622,D,0,4,119905,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,512,I,0,4,107368,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,512,I,0,4,107368,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,512,I,0,4,96263,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,512,I,0,4,96263,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,187,I,0,4,17208,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,187,I,0,4,17208,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17208,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17208,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17208,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17208,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17202,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-30,D,S,20,189,I,0,4,17202,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,4084,D,0,4,115821,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,4084,D,0,4,115821,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,1289,I,0,4,106079,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,1289,I,0,4,106079,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,1289,I,0,4,94974,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,1289,I,0,4,94974,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,474,I,0,4,16734,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,474,I,0,4,16734,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16735,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16735,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16735,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16735,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16729,,0
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,2023-08-31,D,S,20,473,I,0,4,16729,,1
0001447362-23-000134,0001447362,CASTLE BIOSCIENCES INC,CSTL,8071,2023-09-01,2023-09-01,2023-09-01,1,0001239501,MAETZOLD DEREK J,1,1,Pres. & Chief Exec. Officer,0,,0,,,,,,I,0,,149000,,0
0001467373-23-000282,0001467373,ACCENTURE PLC,ACN,7389,2023-09-01,2023-09-01,2023-09-01,,0001792845,WALSH JOHN F,0,1,Chief Operating Officer,0,,0,,,,,,D,0,,20510,,
0001469367-23-000173,0001469367,SUNRUN INC.,RUN,3690,2023-09-01,2023-09-01,2023-09-01,0,0001730240,POWELL MARY,1,1,Chief Executive Officer,0,,0,2023-08-31,D,S,16,1744,D,0,4,410900,,0
0001477932-23-006576,0000093314,VOLITIONRX LTD,VNRX,2835,2023-09-01,2023-09-01,2023-09-01,0,0001577872,FAULKES MARTIN CHARLES,1,0,,0,,0,2023-08-31,A,P,1,9716,D,0,4,1673532,,
0001477932-23-006576,0000093314,VOLITIONRX LTD,VNRX,2835,2023-09-01,2023-09-01,2023-09-01,0,0001577872,FAULKES MARTIN CHARLES,1,0,,0,,0,,,,,,I,0,,356000,,0
0001477932-23-006580,0001084554,LIGHTBRIDGE CORP,LTBR,8742,2023-09-01,2023-09-01,2023-09-01,0,0001357549,GRAE SETH,1,1,President and CEO,0,,0,2023-08-31,A,A,4,734,D,0,5,214827,,0
0001477932-23-006581,0001084554,LIGHTBRIDGE CORP,LTBR,8742,2023-09-01,2023-09-01,2023-09-01,0,0001305758,GOLDMAN LARRY,0,1,CFO,0,,0,2023-08-31,A,A,4,302,D,0,5,112624,,0
0001477932-23-006582,0001084554,LIGHTBRIDGE CORP,LTBR,8742,2023-09-01,2023-09-01,2023-09-01,0,0001371007,MUSHAKOV ANDREY,0,1,"EVP, Nuclear Operations",0,,0,2023-08-31,A,A,4,327,D,0,5,127103,,0
0001486189-23-000024,0001479681,"NUTEX HEALTH, INC.",NUTX,7389,2023-09-01,2023-09-01,2023-09-01,0,0001919945,VO THOMAS T.,1,1,Chief Executive Officer,0,,1,2023-08-28,A,P,0,198983,I,0,4,268521759,,0
0001486189-23-000024,0001479681,"NUTEX HEALTH, INC.",NUTX,7389,2023-09-01,2023-09-01,2023-09-01,0,0001919945,VO THOMAS T.,1,1,Chief Executive Officer,0,,1,2023-08-29,A,P,0,342744,I,0,4,268864503,,0
0001486189-23-000024,0001479681,"NUTEX HEALTH, INC.",NUTX,7389,2023-09-01,2023-09-01,2023-09-01,0,0001919945,VO THOMAS T.,1,1,Chief Executive Officer,0,,1,2023-08-30,A,P,0,305947,I,0,4,269170450,,0
0001486189-23-000024,0001479681,"NUTEX HEALTH, INC.",NUTX,7389,2023-09-01,2023-09-01,2023-09-01,0,0001919945,VO THOMAS T.,1,1,Chief Executive Officer,0,,1,2023-08-31,A,P,0,152326,I,0,4,269322776,,0
0001492950-23-000018,0000723646,FRANKLIN FINANCIAL SERVICES CORP /PA/,FRAF,6022,2023-09-01,2023-09-01,2023-09-01,0,0001492950,CARMACK KAREN K,0,1,SVP,0,,0,2023-08-30,A,P,29,1,D,0,4,2527,,0
0001493152-23-031399,0000082473,INNSUITES HOSPITALITY TRUST,IHT,6798,2023-09-01,2023-09-01,2023-09-01,1,0001055365,WIRTH JAMES F,0,1,President & CEO,1,Chairman,1,2023-08-29,A,P,785,500,D,0,4,5936661,,
0001493152-23-031400,0000082473,INNSUITES HOSPITALITY TRUST,IHT,6798,2023-09-01,2023-09-01,2023-09-01,1,0001662011,CHASE JR,0,0,,1,TRUSTEE,0,2023-08-29,A,P,851,626,D,0,4,65431,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-02,A,P,0,33333333,D,0,4,33333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-03,A,P,0,33333333,D,0,4,66666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-04,A,P,0,25000000,D,0,4,91666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-05,A,P,0,25000000,D,0,4,116666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-11,A,P,0,25000000,D,0,4,141666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-19,A,P,0,25000000,D,0,4,166666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-23,A,P,0,10000000,D,0,4,176666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-24,A,P,0,10000000,D,0,4,186666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-25,A,P,0,10000000,D,0,4,196666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-26,A,P,0,10000000,D,0,4,206666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-30,A,P,0,6666667,D,0,4,213333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-05-31,A,P,0,3333333,D,0,4,216666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-01,A,P,0,3333334,D,0,4,220000000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-02,A,P,0,3333333,D,0,4,223333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-06,A,P,0,5000000,D,0,4,228333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-09,A,P,0,5000000,D,0,4,233333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-13,A,P,0,5000000,D,0,4,238333333,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-14,A,P,0,3333333,D,0,4,241666666,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-15,A,P,0,3333334,D,0,4,245000000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-22,A,P,0,5000000,D,0,4,250000000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-29,A,P,0,2500000,D,0,4,252500000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-30,A,P,0,1666667,D,0,4,254166667,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-06-30,A,P,0,50000000,D,0,4,304166667,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-19,A,P,0,5000000,D,0,4,309166667,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-20,A,P,0,5000000,D,0,4,314166667,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-20,A,P,0,3333333,D,0,4,317500000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-21,A,P,0,5000000,D,0,4,322500000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-24,A,P,0,2500000,D,0,4,325000000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-26,A,P,0,5000000,D,0,4,330000000,,
0001493152-23-031442,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-07-27,A,P,0,5000000,D,0,4,335000000,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-02,A,P,0,2500000,D,0,4,337500000,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-03,A,P,0,1250000,D,0,4,338750000,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-04,A,P,0,833333,D,0,4,389583333,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-08,A,P,0,1250000,D,0,4,390833333,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-16,A,P,0,1250000,D,0,4,392083333,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-22,A,P,0,1250000,D,0,4,393333333,,
0001493152-23-031444,0000867028,"FOMO WORLDWIDE, INC.",FOMC,6799,2023-09-01,2023-09-01,2023-09-01,0,0001777459,GROVER VIKRAM P,1,1,"CEO, Director",0,,1,2023-08-23,A,P,0,1250000,D,0,4,394583333,,
